"App.Instance.ID","Timestamp","Data.Point.Name","Data.Point.Code","User.Engagment","action.Diversity","daily.Msg.Div.Action.Sans.Relapse"
"00792d54725d43cca29db20110ab91df",2016-02-13 16:33:12,"View a daily message","DAILY_MESSAGE_VIEW",0.275093867334168,0.8,0.0143751056993066
"00792d54725d43cca29db20110ab91df",2016-02-14 07:47:48,"View a daily message","DAILY_MESSAGE_VIEW",0.606890756302521,0.8,0.00842225573104663
"00792d54725d43cca29db20110ab91df",2016-02-15 08:01:28,"View a daily message","DAILY_MESSAGE_VIEW",0.269362745098039,0.8,0.0144347014845532
"00792d54725d43cca29db20110ab91df",2016-02-16 06:40:02,"View a daily message","DAILY_MESSAGE_VIEW",0.235794743429286,0.8,0.0151481642343449
"00792d54725d43cca29db20110ab91df",2016-02-16 06:41:40,"Seek Support","RELAPSE_PREVENTION_VIEW",0.536242884250474,0.8,0.0100197712187544
"00792d54725d43cca29db20110ab91df",2016-02-18 06:24:51,"View a daily message","DAILY_MESSAGE_VIEW",0.263865546218487,0.8,0.0144921688488981
"00792d54725d43cca29db20110ab91df",2016-02-19 14:14:06,"View a daily message","DAILY_MESSAGE_VIEW",0.592883079157589,0.8,0.007644959241109
"00792d54725d43cca29db20110ab91df",2016-02-19 14:14:44,"View Steps","STEP_3_VIEW",0,0.8,0.0216120728314219
"00792d54725d43cca29db20110ab91df",2016-02-20 04:31:57,"View a daily message","DAILY_MESSAGE_VIEW",0.376252723311547,0.8,0.0127513497658957
"00792d54725d43cca29db20110ab91df",2016-02-24 09:34:27,"View a daily message","DAILY_MESSAGE_VIEW",0.527731092436975,0.8,0.0103325249334131
"00792d54725d43cca29db20110ab91df",2016-02-29 16:56:10,"View a daily message","DAILY_MESSAGE_VIEW",0.615686274509804,0.8,0.00781956932218195
"00792d54725d43cca29db20110ab91df",2016-02-29 17:19:53,"View a daily message","DAILY_MESSAGE_VIEW",0.557049486461251,0.8,0.0104217974816381
"00792d54725d43cca29db20110ab91df",2016-02-29 17:23:15,"Seek Support","CRAVING_VIEW",0,0.8,0.0285678419557815
"00792d54725d43cca29db20110ab91df",2016-03-02 06:55:14,"View a daily message","DAILY_MESSAGE_VIEW",0.570079883805374,0.8,0.00813497720447757
"00792d54725d43cca29db20110ab91df",2016-03-02 21:04:03,"View a daily message","DAILY_MESSAGE_VIEW",0.678511404561825,0.8,0.00649133937711527
"00792d54725d43cca29db20110ab91df",2016-03-03 06:48:51,"View a daily message","DAILY_MESSAGE_VIEW",0.514754098360656,0.8,0.0112990463223481
"00792d54725d43cca29db20110ab91df",2016-03-03 07:13:06,"View a daily message","DAILY_MESSAGE_VIEW",0,0.8,0.0357068210704703
"00792d54725d43cca29db20110ab91df",2016-03-04 05:46:40,"View a daily message","DAILY_MESSAGE_VIEW",0.638489469862019,0.8,0.00823455281761461
"00792d54725d43cca29db20110ab91df",2016-03-04 05:50:01,"View Steps","STEP_1_VIEW",0.506451612903226,0.8,0.01137947451938
"00792d54725d43cca29db20110ab91df",2016-03-05 08:09:19,"View a daily message","DAILY_MESSAGE_VIEW",0.383351831298557,0.8,0.0141958527514946
"00792d54725d43cca29db20110ab91df",2016-03-05 09:55:39,"View a daily message","DAILY_MESSAGE_VIEW",0.410457516339869,0.8,0.0138983394173339
"00792d54725d43cca29db20110ab91df",2016-03-06 06:03:52,"View a daily message","DAILY_MESSAGE_VIEW",0.687277701778386,0.8,0.00782790263113592
"00792d54725d43cca29db20110ab91df",2016-03-07 10:41:00,"View a daily message","DAILY_MESSAGE_VIEW",0.794062671797691,1,0.00608428028117836
"00792d54725d43cca29db20110ab91df",2016-03-07 10:42:30,"Meeting","MEETING_AA",0.951515151515151,1,0.00464341194746505
"00792d54725d43cca29db20110ab91df",2016-03-07 18:36:29,"View a daily message","DAILY_MESSAGE_VIEW",0.72035294117647,1,0.00676549566729895
"00792d54725d43cca29db20110ab91df",2016-03-11 12:14:40,"View a daily message","DAILY_MESSAGE_VIEW",0.965237191650854,1,0.00400291382126276
"00792d54725d43cca29db20110ab91df",2016-03-16 10:04:26,"View a daily message","DAILY_MESSAGE_VIEW",0.987421383647799,1,0.0039063977101811
"00792d54725d43cca29db20110ab91df",2016-03-17 13:21:00,"View a daily message","DAILY_MESSAGE_VIEW",0.977153700189753,1,0.00406050858947629
"00792d54725d43cca29db20110ab91df",2016-03-17 13:22:04,"Seek Support","CRAVING_VIEW",0.942123963679431,1,0.00427957967853463
"00792d54725d43cca29db20110ab91df",2016-03-18 05:15:49,"View a daily message","DAILY_MESSAGE_VIEW",0.958248562582928,1,0.00481603025434587
"00792d54725d43cca29db20110ab91df",2016-03-19 20:14:47,"View a daily message","DAILY_MESSAGE_VIEW",0.577205882352941,0.8,0.00939289805269187
"00792d54725d43cca29db20110ab91df",2016-03-20 08:19:37,"View a daily message","DAILY_MESSAGE_VIEW",0.205228758169935,0.8,0.0199538671562397
"00792d54725d43cca29db20110ab91df",2016-03-20 08:21:18,"View Steps","STEP_1_VIEW",0,0.2,1
"00792d54725d43cca29db20110ab91df",2016-03-21 07:19:45,"View a daily message","DAILY_MESSAGE_VIEW",0,0.6,0.100842630513581
"00792d54725d43cca29db20110ab91df",2016-03-22 06:57:33,"View a daily message","DAILY_MESSAGE_VIEW",0,0.6,0.254389681306783
"00792d54725d43cca29db20110ab91df",2016-03-23 20:31:30,"View a daily message","DAILY_MESSAGE_VIEW",0,0.8,0.0310619255683512
"00792d54725d43cca29db20110ab91df",2016-03-23 20:31:42,"View Steps","STEP_1_VIEW",0.824579831932773,1,0.00628994416751952
"00792d54725d43cca29db20110ab91df",2016-03-23 20:32:17,"Seek Support","RELAPSE_PREVENTION_VIEW",0.484474445515911,0.8,0.0132853541976547
"00792d54725d43cca29db20110ab91df",2016-03-25 07:42:09,"View a daily message","DAILY_MESSAGE_VIEW",0.97857421114141,1,0.00443538008853642
"00792d54725d43cca29db20110ab91df",2016-03-25 16:28:46,"View a daily message","DAILY_MESSAGE_VIEW",0.615686274509804,0.8,0.0103958951183919
"00792d54725d43cca29db20110ab91df",2016-03-27 07:58:15,"View a daily message","DAILY_MESSAGE_VIEW",0.647422680412371,0.8,0.0079922151275337
"00792d54725d43cca29db20110ab91df",2016-03-28 21:39:38,"View a daily message","DAILY_MESSAGE_VIEW",0.390723981900452,0.8,0.0168100192108101
"00792d54725d43cca29db20110ab91df",2016-03-29 08:28:50,"View a daily message","DAILY_MESSAGE_VIEW",0.430980392156863,0.8,0.0144238292804879
"00792d54725d43cca29db20110ab91df",2016-03-30 18:20:16,"View a daily message","DAILY_MESSAGE_VIEW",0.624006359300477,0.8,0.0108589543697579
"00792d54725d43cca29db20110ab91df",2016-03-30 20:10:05,"View a daily message","DAILY_MESSAGE_VIEW",0.454194792671167,0.8,0.0142759100830738
